Plot,Quad,ID,Site,Sample.Year,Burn.Year,Treatment ,cyano,Lichen,Moss,Mixed,Total,treatment,Density_mean,Cover_mean,nh4_summer17_mean,nh4_winter18_mean,Mg_mean,K_mean,Ca_mean,Na_mean,P_mean,DOC_summer17_mean,DOC_winter18_mean,NO3_summer17_mean,NO3_winter18_mean,CN_ratio_mean,pH_summer17_mean,pH_winter18_mean,PO4_mean,Sand_mean,Silt_mean,Clay_mean,wc_summer17_mean,om_summer17_mean,wc_winter18_mean,om_winter18_mean,P_winter2017_mean,P_spring2017_mean,P_summer2017_mean,P_fall2017_mean,P_winter2018_mean,P_spring2018_mean,P_summer2018_mean,P_fall2018_mean,P_winter2019_mean,P_spring2019_mean,P_summer2019_mean,P_fall2019_mean,P_winter2020_mean,P_spring2020_mean,Tavg_winter2017_mean,Tavg_spring2017_mean,Tavg_summer2017_mean,Tavg_fall2017_mean,Tavg_winter2018_mean,Tavg_spring2018_mean,Tavg_summer2018_mean,Tavg_fall2018_mean,Tavg_winter2019_mean,Tavg_spring2019_mean,Tavg_summer2019_mean,Tavg_fall2019_mean,Tavg_winter2020_mean,Tavg_spring2020_mean,TMax_winter2017_mean,TMax_spring2017_mean,TMax_summer2017_mean,TMax_fall2017_mean,TMax_winter2018_mean,TMax_spring2018_mean,TMax_summer2018_mean,TMax_fall2018_mean,TMax_winter2019_mean,TMax_spring2019_mean,TMax_summer2019_mean,TMax_fall2019_mean,TMax_winter2020_mean,TMax_spring2020_mean,TMin_winter2017_mean,TMin_spring2017_mean,TMin_summer2017_mean,TMin_fall2017_mean,TMin_winter2018_mean,TMin_spring2018_mean,TMin_summer2018_mean,TMin_fall2018_mean,TMin_winter2019_mean,TMin_spring2019_mean,TMin_summer2019_mean,TMin_fall2019_mean,TMin_winter2020_mean,TMin_spring2020_mean,ng.cov_mean,nng.cov_mean,nnf.cov_mean,nf.cov_mean,ng.den_mean,nng.den_mean,nnf.den_mean,nf.den_mean
rc08,b,rc082018,rc,2018,2017/2012,rx/wild,19,0,6,NA,25,burn,15.5,1.583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.5,3.153675214,3.477635783,0,0.876363636,8.858803419,12.95642933,0
rc08,c,rc082018,rc,2018,2017/2012,rx/wild,19,0,0,NA,19,burn,6,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,1.6,3.784410256,2.782108626,0,1.051636364,10.6305641,10.36514346,0
rc08,d,rc082018,rc,2018,2017/2012,rx/wild,36,0,18,NA,54,burn,13.33333333,2.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,1.666666667,3.153675214,2.318423855,0,1.752727273,8.858803419,8.637619554,0
rc09,a,rc092018,rc,2018,2017/2012,rx/wild,15,0,1,NA,16,burn,43.33333333,4.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,1.666666667,0,4.63684771,0,1.752727273,0,17.27523911,0
rc09,b,rc092018,rc,2018,2017/2012,rx/wild,21,0,3,NA,24,burn,34,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,1.333333333,0,4.63684771,0,1.752727273,0,17.27523911,0
rc09,c,rc092018,rc,2018,2017/2012,rx/wild,27,0,1,NA,28,burn,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,2,0,3.477635783,0,1.314545455,0,12.95642933,0
rc09,d,rc092018,rc,2018,2017/2012,rx/wild,19,0,2,NA,21,burn,46,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,2.5,2.36525641,1.738817891,0,1.314545455,6.644102564,6.478214665,0
rc10,a,rc102018,rc,2018,2017/2012,rx/wild,10,0,1,NA,11,burn,55.8,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.8,3.784410256,2.782108626,0,1.051636364,10.6305641,10.36514346,0
rc10,b,rc102018,rc,2018,2017/2012,rx/wild,29,0,1,NA,30,burn,37.16666667,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.5,4.730512821,2.318423855,0,0.876363636,13.28820513,8.637619554,0
rc10,c,rc102018,rc,2018,2017/2012,rx/wild,20,0,1,NA,21,burn,22,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.333333333,4.730512821,2.318423855,0,0.876363636,13.28820513,8.637619554,0
rc10,d,rc102018,rc,2018,2017/2012,rx/wild,11,0,0,NA,11,burn,10.5,1.916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.833333333,4.730512821,1.159211928,0,0.876363636,13.28820513,4.318809777,0
pge01,a,pge012019,pge,2019,2017,none,0,20,1,NA,21,control,12.21428571,16,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.285714286,2.027362637,1.987220447,2.697901325,0.375584416,5.694945055,7.403673903,7.12371134
pge01,b,pge012019,pge,2019,2017,none,2,1,0,NA,3,control,10.75,7.6875,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.0625,1.773942308,1.738817891,2.754107603,0.328636364,4.983076923,6.478214665,7.272121993
pge01,c,pge012019,pge,2019,2017,none,0,40,6,NA,46,control,13.25,7.625,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,1.773942308,1.304113419,3.54099549,0,4.983076923,4.858660999,9.349871134
pge01,d,pge012019,pge,2019,2017,none,1,1,4,NA,6,control,9,7.6,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.933333333,1.892205128,1.391054313,3.357388316,0.350545455,5.315282051,5.182571732,8.865063001
pge02,a,pge022019,pge,2019,2017,none,5,1,0,NA,6,control,20.91666667,10.58333333,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.333333333,2.36525641,1.738817891,2.098367698,0.438181818,6.644102564,6.478214665,5.540664376
pge02,b,pge022019,pge,2019,2017,none,1,1,4,NA,6,control,7.444444444,12.22222222,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,1.666666667,3.153675214,1.545615903,2.098367698,0.584242424,8.858803419,5.758413036,5.540664376
pge02,c,pge022019,pge,2019,2017,none,0,1,0,NA,1,control,19.81818182,9.727272727,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,2.58027972,2.52918966,1.716846298,0,7.248111888,9.422857695,4.533270853
pge02,d,pge022019,pge,2019,2017,none,1,1,0,NA,2,control,9,10.9,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,1.892205128,2.782108626,2.518041237,0,5.315282051,10.36514346,6.648797251
pge03,a,pge032019,pge,2019,2017,none,2,2,1,NA,5,control,20.86666667,7.333333333,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.066666667,1.892205128,2.782108626,1.259020619,0.350545455,5.315282051,10.36514346,3.324398625
pge03,b,pge032019,pge,2019,2017,none,3,1,0,NA,4,control,18.57142857,6.214285714,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.142857143,2.027362637,1.987220447,2.248251105,0.375584416,5.694945055,7.403673903,5.936426117
pge03,c,pge032019,pge,2019,2017,none,0,0,1,NA,1,control,19.76923077,14.07692308,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.076923077,2.183313609,1.070041779,2.905432197,0.404475524,6.133017751,3.98659364,7.671689136
pge03,d,pge032019,pge,2019,2017,none,3,0,1,NA,4,control,11.93333333,7.066666667,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.666666667,1.261470085,1.854739084,3.357388316,0.350545455,3.543521368,6.910095643,8.865063001
pge04,a,pge042019,pge,2019,2017,none,0,0,0,NA,0,control,12.5,13.6,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,4,2.838307692,0.695527157,2.518041237,0.525818182,7.972923077,2.591285866,6.648797251
pge04,b,pge042019,pge,2019,2017,none,0,0,0,NA,0,control,14.5,19.625,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,1.25,2.36525641,2.608226837,1.573775773,0.657272727,6.644102564,9.717321998,4.155498282
pge04,c,pge042019,pge,2019,2017,none,0,0,0,NA,0,control,18.33333333,15,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.444444444,3.153675214,0.772807952,2.098367698,0.584242424,8.858803419,2.879206518,5.540664376
pge04,d,pge042019,pge,2019,2017,none,0,0,0,NA,0,control,16,17.66666667,0.744948379,1.026235969,0.870893195,1.014402231,0.924441049,0.167039412,0.144097624,0.241763338,0.551034888,0.688283435,0.912506911,12.22625043,5.699,5.616,24.91606154,15.36530403,49.2938875,35.34080848,5.564915198,6.294446625,9.929364106,6.967673111,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,3.333333333,3.153675214,1.159211928,2.098367698,0.876363636,8.858803419,4.318809777,5.540664376
